"cell","x","y","catmap","man_cat","IDpoint",".id","blue","green","nir","rededge","red"
58434294,608373.012595,6547509.698655,6,"Rock",22,22,0.155808910727501,0.21133741736412,0.295268386602402,0.27741214632988,0.251512348651886
138981245,608504.401845,6546896.766405,6,"Heather",23,23,0.0328319557011127,0.0569075718522072,0.232395231723785,0.122443564236164,0.0493751354515553
138981245,608504.401845,6546896.766405,6,"Heather",23,23,0.0340146906673908,0.0597442388534546,0.257660716772079,0.135107263922691,0.0546803362667561
138981245,608504.401845,6546896.766405,6,"Heather",23,23,0.031922847032547,0.0510144606232643,0.192283391952515,0.102096907794476,0.0453791543841362
138981245,608504.401845,6546896.766405,6,"Heather",23,23,0.0336378775537014,0.0549637712538242,0.208751663565636,0.110390156507492,0.048510730266571
138981245,608504.401845,6546896.766405,6,"Heather",23,23,0.0330770462751389,0.0577989965677261,0.232536613941193,0.124286204576492,0.0513128414750099
138981245,608504.401845,6546896.766405,6,"Heather",23,23,0.0327741652727127,0.0593751296401024,0.242331832647324,0.130251854658127,0.0529769249260426
138981245,608504.401845,6546896.766405,6,"Heather",23,23,0.0388914681971073,0.054212424904108,0.193657338619232,0.102975837886333,0.0499741770327091
138981245,608504.401845,6546896.766405,6,"Heather",23,23,0.0375087670981884,0.0555548407137394,0.190629810094833,0.107232592999935,0.0493180826306343
138981245,608504.401845,6546896.766405,6,"Heather",23,23,0.0324323922395706,0.0522945299744606,0.20938041806221,0.110802479088306,0.0435803085565567
138981245,608504.401845,6546896.766405,6,"Heather",23,23,0.0291237514466047,0.0517560914158821,0.219393372535706,0.112153820693493,0.0433748476207256
138981245,608504.401845,6546896.766405,6,"Heather",23,23,0.0410549491643906,0.0575826689600945,0.198159858584404,0.104230038821697,0.0513920374214649
138981245,608504.401845,6546896.766405,6,"Heather",23,23,0.0384074188768864,0.0554695688188076,0.190249174833298,0.102114371955395,0.0490373633801937
138981245,608504.401845,6546896.766405,6,"Heather",23,23,0.0308050476014614,0.0488639511168003,0.192032307386398,0.0996695980429649,0.0402860566973686
138981245,608504.401845,6546896.766405,6,"Heather",23,23,0.0259919669479132,0.0450470112264156,0.203727573156357,0.105738699436188,0.0393227972090244
138981245,608504.401845,6546896.766405,6,"Heather",23,23,0.0384850539267063,0.0534863844513893,0.19559870660305,0.0951524078845978,0.0517753809690475
138981245,608504.401845,6546896.766405,6,"Heather",23,23,0.0342569276690483,0.0489825941622257,0.201295599341393,0.0991112068295479,0.0431757047772408
62377205,608104.732345,6547479.672155,6,"Grass",24,24,0.037961333990097,0.078431524336338,0.39593631029129,0.193197280168533,0.0579931065440178
62377205,608104.732345,6547479.672155,6,"Grass",24,24,0.0377054736018181,0.0800165832042694,0.418731689453125,0.198559477925301,0.055839866399765
62377205,608104.732345,6547479.672155,6,"Grass",24,24,0.0386720709502697,0.0838692635297775,0.444072544574738,0.213573575019836,0.0584571436047554
62377205,608104.732345,6547479.672155,6,"Grass",24,24,0.0441744811832905,0.094967432320118,0.448527902364731,0.221629306674004,0.0679455772042274
62377205,608104.732345,6547479.672155,6,"Grass",24,24,0.041430689394474,0.0848124846816063,0.419605821371078,0.213042378425598,0.062626875936985
62377205,608104.732345,6547479.672155,6,"Grass",24,24,0.0413007214665413,0.0885200724005699,0.438774287700653,0.219573870301247,0.062678337097168
62377205,608104.732345,6547479.672155,6,"Grass",24,24,0.0428766906261444,0.091638557612896,0.448452204465866,0.226048842072487,0.0651435777544975
62377205,608104.732345,6547479.672155,6,"Grass",24,24,0.0486478433012962,0.098225824534893,0.422221630811691,0.224247694015503,0.0738651975989342
62377205,608104.732345,6547479.672155,6,"Grass",24,24,0.0458250343799591,0.0930016934871674,0.424692243337631,0.219484284520149,0.0703413262963295
62377205,608104.732345,6547479.672155,6,"Grass",24,24,0.0475993417203426,0.0986560732126236,0.427700787782669,0.22736220061779,0.0742204636335373
62377205,608104.732345,6547479.672155,6,"Grass",24,24,0.0496536903083324,0.100029677152634,0.428469717502594,0.227254807949066,0.0747281461954117
62377205,608104.732345,6547479.672155,6,"Grass",24,24,0.0498463846743107,0.0940267667174339,0.396998703479767,0.212606251239777,0.0731412321329117
62377205,608104.732345,6547479.672155,6,"Grass",24,24,0.0514474101364613,0.0999912992119789,0.385467171669006,0.21612261235714,0.0799107849597931
62377205,608104.732345,6547479.672155,6,"Grass",24,24,0.0530082695186138,0.100504070520401,0.390666306018829,0.213524922728539,0.0816924273967743
62377205,608104.732345,6547479.672155,6,"Grass",24,24,0.0463006943464279,0.0861331149935722,0.381672233343124,0.203193917870522,0.0693482235074043
6152827,607822.557845,6547907.503155,7,"Brown algae",25,25,0.0135266305878758,0.016219949349761,0.0297547038644552,0.050966639071703,0.0108715845271945
6152827,607822.557845,6547907.503155,7,"Brown algae",25,25,0.0137101523578167,0.0154755162075162,0.0251887198537588,0.0456571877002716,0.0111104026436806
6152827,607822.557845,6547907.503155,7,"Brown algae",25,25,0.0136569635942578,0.0144877070561051,0.0235552135854959,0.037656769156456,0.0111597217619419
6152827,607822.557845,6547907.503155,7,"Brown algae",25,25,0.0135943377390504,0.0165778417140245,0.0311642996966839,0.0514454729855061,0.011540194042027
6152827,607822.557845,6547907.503155,7,"Brown algae",25,25,0.0137891201302409,0.0156105253845453,0.0281417444348335,0.0479048863053322,0.0116138225421309
6152827,607822.557845,6547907.503155,7,"Brown algae",25,25,0.0137700252234936,0.0150071708485484,0.024962468072772,0.0426608510315418,0.0113455532118678
6152827,607822.557845,6547907.503155,7,"Brown algae",25,25,0.0136009389534593,0.0149365216493607,0.0234071519225836,0.0384784527122974,0.011073381640017
6152827,607822.557845,6547907.503155,7,"Brown algae",25,25,0.0137287629768252,0.0163183081895113,0.0292661692947149,0.049129169434309,0.011250707320869
6152827,607822.557845,6547907.503155,7,"Brown algae",25,25,0.0137366568669677,0.0163351818919182,0.0270295683294535,0.0463236458599567,0.011494692414999
6152827,607822.557845,6547907.503155,7,"Brown algae",25,25,0.0134557168930769,0.0155618796125054,0.0249499212950468,0.0416991710662842,0.0112860938534141
6152827,607822.557845,6547907.503155,7,"Brown algae",25,25,0.0136182783171535,0.0154902413487434,0.0229403283447027,0.0387690477073193,0.0114062121137977
6152827,607822.557845,6547907.503155,7,"Brown algae",25,25,0.0138408290222287,0.0159180089831352,0.0258210375905037,0.0448861569166183,0.0115817235782743
6152827,607822.557845,6547907.503155,7,"Brown algae",25,25,0.0138751342892647,0.0161864124238491,0.0238856431096792,0.0431372076272964,0.0113762747496367
6152827,607822.557845,6547907.503155,7,"Brown algae",25,25,0.0139321349561214,0.015617972239852,0.0222431626170874,0.038699883967638,0.0111573236063123
82353574,608323.776595,6547327.674655,7,"Brown algae",26,26,0.0177726969122887,0.0205507390201092,0.0471062138676643,0.0619351491332054,0.0161624308675528
82353574,608323.776595,6547327.674655,7,"Brown algae",26,26,0.0178432129323483,0.0215243566781282,0.0441421382129192,0.0596445947885513,0.0156317241489887
82353574,608323.776595,6547327.674655,7,"Brown algae",26,26,0.0180818736553192,0.0213525556027889,0.0396423749625683,0.055758960545063,0.0164119806140661
82353574,608323.776595,6547327.674655,7,"Brown algae",26,26,0.0176608171314001,0.019712045788765,0.0489965416491032,0.0638666898012161,0.0153884338214993
82353574,608323.776595,6547327.674655,7,"Brown algae",26,26,0.0177974607795477,0.0213070586323738,0.044883593916893,0.0632450208067894,0.0157537143677473
82353574,608323.776595,6547327.674655,7,"Brown algae",26,26,0.0176443364471197,0.0219548586755991,0.0430554784834385,0.058969609439373,0.0153976315632463
82353574,608323.776595,6547327.674655,7,"Brown algae",26,26,0.0182054154574871,0.0223011747002602,0.039942417293787,0.0577724277973175,0.0158451236784458
82353574,608323.776595,6547327.674655,7,"Brown algae",26,26,0.0177002847194672,0.0213735811412334,0.0356733053922653,0.0521430820226669,0.0164342243224382
82353574,608323.776595,6547327.674655,7,"Brown algae",26,26,0.0174696203321218,0.0200580023229122,0.0479159653186798,0.0607398636639118,0.0158868785947561
82353574,608323.776595,6547327.674655,7,"Brown algae",26,26,0.0177755523473024,0.0212809946388006,0.0428246632218361,0.061091061681509,0.0153256990015507
82353574,608323.776595,6547327.674655,7,"Brown algae",26,26,0.0177331939339638,0.0213286858052015,0.0406676717102528,0.05835235491395,0.0151624931022525
82353574,608323.776595,6547327.674655,7,"Brown algae",26,26,0.0182364676147699,0.0217293053865433,0.0376810878515244,0.0565889403223991,0.0154044590890408
82353574,608323.776595,6547327.674655,7,"Brown algae",26,26,0.0177953969687223,0.0210733748972416,0.0345157571136951,0.0507783405482769,0.0162665992975235
82353574,608323.776595,6547327.674655,7,"Brown algae",26,26,0.0179227646440268,0.020901495590806,0.0415528751909733,0.0572305247187614,0.015839671716094
82353574,608323.776595,6547327.674655,7,"Brown algae",26,26,0.0176821853965521,0.0207146275788546,0.0375439077615738,0.0524864494800568,0.0158027447760105
82353574,608323.776595,6547327.674655,7,"Brown algae",26,26,0.0180952660739422,0.0197269134223461,0.0344776920974255,0.0510839857161045,0.0158570371568203
82353574,608323.776595,6547327.674655,7,"Brown algae",26,26,0.0172822345048189,0.0194450449198484,0.0356353372335434,0.047515582293272,0.0155822578817606
115247797,608742.189345,6547077.391655,7,"Brown algae",27,27,0.0219137258827686,0.0233952682465315,0.0660894736647606,0.0957611426711082,0.0237604305148125
115247797,608742.189345,6547077.391655,7,"Brown algae",27,27,0.0218924209475517,0.0243068281561136,0.0624756403267384,0.0953777059912682,0.0231772847473621
115247797,608742.189345,6547077.391655,7,"Brown algae",27,27,0.0220980383455753,0.0233056638389826,0.0585761778056622,0.0923817530274391,0.0228659696877003
115247797,608742.189345,6547077.391655,7,"Brown algae",27,27,0.0223309006541967,0.0239934921264648,0.0583927929401398,0.0931333750486374,0.0226159729063511
115247797,608742.189345,6547077.391655,7,"Brown algae",27,27,0.0219688266515732,0.0229988936334848,0.063100591301918,0.0871009305119514,0.0233158301562071
115247797,608742.189345,6547077.391655,7,"Brown algae",27,27,0.0216724071651697,0.0235395506024361,0.0593784935772419,0.0890987068414688,0.0223877001553774
115247797,608742.189345,6547077.391655,7,"Brown algae",27,27,0.0219448059797287,0.0226580332964659,0.0564984008669853,0.0854602754116058,0.0224432367831469
115247797,608742.189345,6547077.391655,7,"Brown algae",27,27,0.0217547491192818,0.0230318550020456,0.0558209605515003,0.0814912244677544,0.0225299280136824
115247797,608742.189345,6547077.391655,7,"Brown algae",27,27,0.0218941755592823,0.0230416227132082,0.0599307417869568,0.0781386271119118,0.0225690640509129
115247797,608742.189345,6547077.391655,7,"Brown algae",27,27,0.0215858835726976,0.0227196533232927,0.0560466833412647,0.0745668336749077,0.0224274788051844
115247797,608742.189345,6547077.391655,7,"Brown algae",27,27,0.0218312107026577,0.0217365473508835,0.0536080449819565,0.0770727246999741,0.0219693798571825
115247797,608742.189345,6547077.391655,7,"Brown algae",27,27,0.0216420721262693,0.0227393731474876,0.0526902265846729,0.0789910554885864,0.0225425157696009
115247797,608742.189345,6547077.391655,7,"Brown algae",27,27,0.0214673019945621,0.0228684600442648,0.055534802377224,0.0789652317762375,0.0224656704813242
115247797,608742.189345,6547077.391655,7,"Brown algae",27,27,0.0216369889676571,0.0217053666710854,0.0536989718675613,0.0794222503900528,0.0221006087958813
115247797,608742.189345,6547077.391655,7,"Brown algae",27,27,0.0215632375329733,0.0226553902029991,0.0510748326778412,0.0773533806204796,0.0217604245990515
117612605,608722.233845,6547059.394405,7,"Brown algae",28,28,0.022008003666997,0.0231954082846642,0.0421323478221893,0.0588755272328854,0.0219063498079777
117612605,608722.233845,6547059.394405,7,"Brown algae",28,28,0.0223106369376183,0.0218870881944895,0.0416317321360111,0.0567423589527607,0.0206809919327497
117612605,608722.233845,6547059.394405,7,"Brown algae",28,28,0.0227904357016087,0.0247877538204193,0.0403566136956215,0.0611659809947014,0.0221432857215405
117612605,608722.233845,6547059.394405,7,"Brown algae",28,28,0.0225701704621315,0.0235111135989428,0.0405540466308594,0.0599057301878929,0.0225391667336226
117612605,608722.233845,6547059.394405,7,"Brown algae",28,28,0.0232270266860723,0.0228077787905931,0.0393862016499043,0.0579720959067345,0.0220091585069895
117612605,608722.233845,6547059.394405,7,"Brown algae",28,28,0.0217024926096201,0.0210921708494425,0.0375642701983452,0.0556905269622803,0.0210217442363501
117612605,608722.233845,6547059.394405,7,"Brown algae",28,28,0.0231125131249428,0.0234012957662344,0.0399832911789417,0.0620061196386814,0.0216112434864044
117612605,608722.233845,6547059.394405,7,"Brown algae",28,28,0.0220700092613697,0.0237258970737457,0.0399311110377312,0.0605098456144333,0.0222651418298483
117612605,608722.233845,6547059.394405,7,"Brown algae",28,28,0.0236613191664219,0.0226246621459723,0.038392286747694,0.0583310276269913,0.0201209243386984
117612605,608722.233845,6547059.394405,7,"Brown algae",28,28,0.0214565396308899,0.0210214834660292,0.03611895814538,0.0560683906078339,0.0188123341649771
117612605,608722.233845,6547059.394405,7,"Brown algae",28,28,0.0220809858292341,0.0214723255485296,0.0366371311247349,0.0593558065593243,0.0199107546359301
117612605,608722.233845,6547059.394405,7,"Brown algae",28,28,0.0211701933294535,0.021808972582221,0.037649717181921,0.0580512955784798,0.0201591197401285
117612605,608722.233845,6547059.394405,7,"Brown algae",28,28,0.0224230848252773,0.0210277996957302,0.0363837219774723,0.0562321990728378,0.0193381849676371
117612605,608722.233845,6547059.394405,7,"Brown algae",28,28,0.0205763950943947,0.0205427557229996,0.0352196656167507,0.054193552583456,0.0193229056894779
128969224,608457.497095,6546972.951655,8,"Rock",29,29,0.0812200903892517,0.0962121412158012,0.148775607347488,0.115334942936897,0.0894579067826271
128969224,608457.497095,6546972.951655,8,"Rock",29,29,0.0897977203130722,0.123844645917416,0.144011199474335,0.120592474937439,0.10776998847723
128969224,608457.497095,6546972.951655,8,"Rock",29,29,0.13058041036129,0.176515087485313,0.167393490672112,0.148838639259338,0.140839084982872
128969224,608457.497095,6546972.951655,8,"Rock",29,29,0.0883258581161499,0.101565569639206,0.146072417497635,0.125306352972984,0.105658203363419
128969224,608457.497095,6546972.951655,8,"Rock",29,29,0.0882633030414581,0.109165236353874,0.1414715051651,0.12407124787569,0.10104189068079
128969224,608457.497095,6546972.951655,8,"Rock",29,29,0.1074108928442,0.139917463064194,0.153697207570076,0.137734994292259,0.120902933180332
128969224,608457.497095,6546972.951655,8,"Rock",29,29,0.146034494042397,0.188049539923668,0.195309668779373,0.178250372409821,0.161425277590752
128969224,608457.497095,6546972.951655,8,"Rock",29,29,0.0891463458538055,0.111643552780151,0.14849716424942,0.123834781348705,0.106693387031555
128969224,608457.497095,6546972.951655,8,"Rock",29,29,0.101889945566654,0.130561798810959,0.148771643638611,0.135194271802902,0.116140209138393
128969224,608457.497095,6546972.951655,8,"Rock",29,29,0.126321792602539,0.151587903499603,0.16729798913002,0.162051290273666,0.135521754622459
128969224,608457.497095,6546972.951655,8,"Rock",29,29,0.152728915214539,0.181585565209389,0.210540249943733,0.197088152170181,0.168293863534927
128969224,608457.497095,6546972.951655,8,"Rock",29,29,0.0994066745042801,0.129602402448654,0.15544980764389,0.128057762980461,0.119208194315434
128969224,608457.497095,6546972.951655,8,"Rock",29,29,0.12384894490242,0.167398929595947,0.169053539633751,0.139894932508469,0.136779680848122
128969224,608457.497095,6546972.951655,8,"Rock",29,29,0.144010484218597,0.173584669828415,0.195875510573387,0.170042157173157,0.153389409184456
128969224,608457.497095,6546972.951655,8,"Rock",29,29,0.150313690304756,0.149679020047188,0.222646251320839,0.197313889861107,0.166138797998428
71333984,608021.273595,6547411.506405,8,"Rock",30,30,0.0389741212129593,0.093618281185627,0.391210287809372,0.242946520447731,0.0693695098161697
71333984,608021.273595,6547411.506405,8,"Rock",30,30,0.0329241491854191,0.0847894102334976,0.387335330247879,0.233636453747749,0.0583494640886784
71333984,608021.273595,6547411.506405,8,"Rock",30,30,0.0523951351642609,0.10001814365387,0.339309722185135,0.212755009531975,0.0952145978808403
71333984,608021.273595,6547411.506405,8,"Rock",30,30,0.0467020235955715,0.0959382057189941,0.406436771154404,0.240948513150215,0.0788533017039299
71333984,608021.273595,6547411.506405,8,"Rock",30,30,0.0412537381052971,0.100934624671936,0.430157095193863,0.255548804998398,0.0630950182676315
71333984,608021.273595,6547411.506405,8,"Rock",30,30,0.0398817583918571,0.0895678922533989,0.421223431825638,0.230773091316223,0.0590041242539883
71333984,608021.273595,6547411.506405,8,"Rock",30,30,0.0664501339197159,0.103132791817188,0.306892991065979,0.208742871880531,0.109493173658848
71333984,608021.273595,6547411.506405,8,"Rock",30,30,0.0516429245471954,0.0972860306501389,0.339044809341431,0.242887064814568,0.0806893408298492
71333984,608021.273595,6547411.506405,8,"Rock",30,30,0.0414392910897732,0.0999550372362137,0.443085819482803,0.260444670915604,0.0678587928414345
71333984,608021.273595,6547411.506405,8,"Rock",30,30,0.0437753237783909,0.102727212011814,0.406253576278687,0.23183973133564,0.0717895999550819
71333984,608021.273595,6547411.506405,8,"Rock",30,30,0.0754757300019264,0.11048049479723,0.286394000053406,0.201820775866508,0.12383559346199
71333984,608021.273595,6547411.506405,8,"Rock",30,30,0.0583955645561218,0.102207854390144,0.339077204465866,0.213155567646027,0.0890942364931107
71333984,608021.273595,6547411.506405,8,"Rock",30,30,0.0503381155431271,0.100991785526276,0.412017941474915,0.214170128107071,0.0867914259433746
71333984,608021.273595,6547411.506405,8,"Rock",30,30,0.0563527382910252,0.110165245831013,0.397075593471527,0.197169288992882,0.0935990810394287
71333984,608021.273595,6547411.506405,8,"Rock",30,30,0.0579770095646381,0.0821044072508812,0.303285866975784,0.172019809484482,0.0926173701882362
55647625,607905.736845,6547530.866405,8,"Rock",31,31,0.0848525762557983,0.11114476621151,0.171989634633064,0.158586785197258,0.12721873819828
55647625,607905.736845,6547530.866405,8,"Rock",31,31,0.0883459001779556,0.102344706654549,0.179352134466171,0.151308655738831,0.125389605760574
55647625,607905.736845,6547530.866405,8,"Rock",31,31,0.084270142018795,0.105387553572655,0.176490008831024,0.146705821156502,0.117343030869961
55647625,607905.736845,6547530.866405,8,"Rock",31,31,0.0872475728392601,0.113205164670944,0.187374606728554,0.150482565164566,0.124904200434685
55647625,607905.736845,6547530.866405,8,"Rock",31,31,0.0902089923620224,0.116181194782257,0.189914628863335,0.15891520678997,0.132459729909897
55647625,607905.736845,6547530.866405,8,"Rock",31,31,0.0912208706140518,0.115674644708633,0.181823387742043,0.147266536951065,0.120282158255577
55647625,607905.736845,6547530.866405,8,"Rock",31,31,0.0850892290472984,0.103347264230251,0.176042273640633,0.138311162590981,0.115116901695728
55647625,607905.736845,6547530.866405,8,"Rock",31,31,0.0827837511897087,0.105081535875797,0.173315152525902,0.137539058923721,0.121780939400196
55647625,607905.736845,6547530.866405,8,"Rock",31,31,0.0874543562531471,0.112879551947117,0.172699332237244,0.150772750377655,0.126655757427216
55647625,607905.736845,6547530.866405,8,"Rock",31,31,0.0919486656785011,0.113717272877693,0.182078659534454,0.145390272140503,0.122362062335014
55647625,607905.736845,6547530.866405,8,"Rock",31,31,0.0848300606012344,0.101640045642853,0.173121407628059,0.134709492325783,0.114581994712353
55647625,607905.736845,6547530.866405,8,"Rock",31,31,0.0849991142749786,0.0989242494106293,0.163236930966377,0.13028521835804,0.115182191133499
55647625,607905.736845,6547530.866405,8,"Rock",31,31,0.0857030898332596,0.110363744199276,0.158992260694504,0.136403486132622,0.120011992752552
55647625,607905.736845,6547530.866405,8,"Rock",31,31,0.0784654393792152,0.0982932969927788,0.170562356710434,0.132930621504784,0.112222641706467
55647625,607905.736845,6547530.866405,8,"Rock",31,31,0.0727706477046013,0.0933989137411118,0.146911159157753,0.120466209948063,0.108558356761932
103262813,608688.850345,6547168.590155,9,"Rock",32,32,0.0392754785716534,0.0980488285422325,0.42731574177742,0.252857834100723,0.0747185274958611
103262813,608688.850345,6547168.590155,9,"Rock",32,32,0.0405772291123867,0.102741502225399,0.440712571144104,0.26331952214241,0.076240286231041
103262813,608688.850345,6547168.590155,9,"Rock",32,32,0.0342849008738995,0.0844604074954987,0.399578154087067,0.230234533548355,0.0604160279035568
103262813,608688.850345,6547168.590155,9,"Rock",32,32,0.0375949256122112,0.093945674598217,0.404890030622482,0.237433075904846,0.0696641132235527
103262813,608688.850345,6547168.590155,9,"Rock",32,32,0.0396536998450756,0.0983408316969872,0.407147109508514,0.239062711596489,0.0713589638471603
103262813,608688.850345,6547168.590155,9,"Rock",32,32,0.0394055917859077,0.0993286371231079,0.405735313892365,0.241706445813179,0.0688501000404358
103262813,608688.850345,6547168.590155,9,"Rock",32,32,0.0337926968932152,0.089594691991806,0.412643224000931,0.240884765982628,0.0605233646929264
103262813,608688.850345,6547168.590155,9,"Rock",32,32,0.0356001816689968,0.091281495988369,0.397395849227905,0.23651397228241,0.0675632953643799
103262813,608688.850345,6547168.590155,9,"Rock",32,32,0.036630030721426,0.0883498713374138,0.36712920665741,0.216463729739189,0.067493349313736
103262813,608688.850345,6547168.590155,9,"Rock",32,32,0.03627098351717,0.0846358016133308,0.346200346946716,0.201964259147644,0.0641605630517006
103262813,608688.850345,6547168.590155,9,"Rock",32,32,0.0389177836477757,0.105075426399708,0.455519944429398,0.262759506702423,0.0679432824254036
103262813,608688.850345,6547168.590155,9,"Rock",32,32,0.040359728038311,0.104675754904747,0.427525490522385,0.256955295801163,0.076553076505661
103262813,608688.850345,6547168.590155,9,"Rock",32,32,0.0404274389147758,0.0966520607471466,0.378505617380142,0.231574848294258,0.0780573636293411
103262813,608688.850345,6547168.590155,9,"Rock",32,32,0.0356747582554817,0.085432805120945,0.341917276382446,0.205902248620987,0.0645640194416046
60012278,608113.591095,6547497.669405,9,"Green algae",33,33,0.168355315923691,0.24776391685009,0.342747271060944,0.322786122560501,0.182590007781982
60012278,608113.591095,6547497.669405,9,"Green algae",33,33,0.132635831832886,0.194963559508324,0.288589179515839,0.275666475296021,0.145562693476677
60012278,608113.591095,6547497.669405,9,"Green algae",33,33,0.174047663807869,0.253270387649536,0.362220734357834,0.333365678787231,0.18047359585762
60012278,608113.591095,6547497.669405,9,"Green algae",33,33,0.17381027340889,0.254965454339981,0.35154390335083,0.330968737602234,0.188330188393593
60012278,608113.591095,6547497.669405,9,"Green algae",33,33,0.149193838238716,0.220046192407608,0.312801688909531,0.296705603599548,0.167237654328346
60012278,608113.591095,6547497.669405,9,"Green algae",33,33,0.0964837893843651,0.140023663640022,0.257463842630386,0.230247259140015,0.10403399169445
60012278,608113.591095,6547497.669405,9,"Green algae",33,33,0.170772507786751,0.245890289545059,0.358967155218124,0.323528349399567,0.167775630950928
60012278,608113.591095,6547497.669405,9,"Green algae",33,33,0.18128490447998,0.26165109872818,0.35574859380722,0.334385305643082,0.187868773937225
60012278,608113.591095,6547497.669405,9,"Green algae",33,33,0.16570195555687,0.243092089891434,0.329862982034683,0.317497253417969,0.178117454051971
60012278,608113.591095,6547497.669405,9,"Green algae",33,33,0.11360202729702,0.165565952658653,0.271040439605713,0.261010617017746,0.119006104767323
60012278,608113.591095,6547497.669405,9,"Green algae",33,33,0.142459586262703,0.215540423989296,0.342892527580261,0.302215874195099,0.133189216256142
60012278,608113.591095,6547497.669405,9,"Green algae",33,33,0.16414749622345,0.246712505817413,0.352275013923645,0.322449386119843,0.163146510720253
60012278,608113.591095,6547497.669405,9,"Green algae",33,33,0.159847065806389,0.235949963331223,0.329306215047836,0.315894424915314,0.162311837077141
60012278,608113.591095,6547497.669405,9,"Green algae",33,33,0.113490767776966,0.168175041675568,0.275118708610535,0.262587666511536,0.116236597299576
60012278,608113.591095,6547497.669405,9,"Green algae",33,33,0.118974171578884,0.196798011660576,0.320982307195663,0.285921096801758,0.114210233092308
60012278,608113.591095,6547497.669405,9,"Green algae",33,33,0.130230665206909,0.197480320930481,0.31446236371994,0.290596634149551,0.125887647271156
11653609,607704.689845,6547865.633905,9,"Rock",34,34,0.132940381765366,0.220605969429016,0.286831945180893,0.299552321434021,0.282662600278854
11653609,607704.689845,6547865.633905,9,"Rock",34,34,0.134601831436157,0.226225540041924,0.294510275125504,0.302244007587433,0.283318340778351
11653609,607704.689845,6547865.633905,9,"Rock",34,34,0.129645496606827,0.22345070540905,0.286311000585556,0.299029886722565,0.279078930616379
11653609,607704.689845,6547865.633905,9,"Rock",34,34,0.121965661644936,0.209967955946922,0.278448671102524,0.291598200798035,0.271692037582397
11653609,607704.689845,6547865.633905,9,"Rock",34,34,0.131273478269577,0.220578581094742,0.284360438585281,0.296535760164261,0.282801181077957
11653609,607704.689845,6547865.633905,9,"Rock",34,34,0.133731469511986,0.223499551415443,0.292588531970978,0.301885396242142,0.281151711940765
11653609,607704.689845,6547865.633905,9,"Rock",34,34,0.128834143280983,0.220532432198524,0.284252107143402,0.298724323511124,0.278208762407303
11653609,607704.689845,6547865.633905,9,"Rock",34,34,0.122604548931122,0.211172953248024,0.276735872030258,0.293638914823532,0.277812093496323
11653609,607704.689845,6547865.633905,9,"Rock",34,34,0.133916512131691,0.228712663054466,0.285786420106888,0.302291989326477,0.285533010959625
11653609,607704.689845,6547865.633905,9,"Rock",34,34,0.137025967240334,0.231614768505096,0.292254239320755,0.307798445224762,0.284220367670059
11653609,607704.689845,6547865.633905,9,"Rock",34,34,0.131006851792336,0.224092498421669,0.287110894918442,0.302649974822998,0.283110678195953
11653609,607704.689845,6547865.633905,9,"Rock",34,34,0.128208145499229,0.219073563814163,0.283846288919449,0.300789028406143,0.281922578811646
11653609,607704.689845,6547865.633905,9,"Rock",34,34,0.136250585317612,0.230823740363121,0.287681847810745,0.303893864154816,0.284331828355789
11653609,607704.689845,6547865.633905,9,"Rock",34,34,0.139107003808022,0.233233973383904,0.292618870735168,0.307406514883041,0.286391079425812
11653609,607704.689845,6547865.633905,9,"Rock",34,34,0.134279191493988,0.226443722844124,0.285931557416916,0.303299129009247,0.284455895423889
11653609,607704.689845,6547865.633905,9,"Rock",34,34,0.132218196988106,0.229648679494858,0.287175446748734,0.302450299263,0.282804042100906
91781361,608739.764845,6547255.965405,9,"Grass",35,35,0.0821115896105766,0.145307034254074,0.321278631687164,0.248492896556854,0.164296120405197
91781361,608739.764845,6547255.965405,9,"Grass",35,35,0.12037006765604,0.194527685642242,0.33502259850502,0.270173251628876,0.211980506777763
91781361,608739.764845,6547255.965405,9,"Grass",35,35,0.121421657502651,0.181982293725014,0.340645730495453,0.275678992271423,0.204214304685593
91781361,608739.764845,6547255.965405,9,"Grass",35,35,0.0376127660274506,0.0824433863162994,0.32690840959549,0.197759464383125,0.0667245164513588
91781361,608739.764845,6547255.965405,9,"Grass",35,35,0.0425173081457615,0.081819973886013,0.294236093759537,0.190474554896355,0.0875761583447456
91781361,608739.764845,6547255.965405,9,"Grass",35,35,0.0502329543232918,0.0956196188926697,0.30225020647049,0.205365195870399,0.105954200029373
91781361,608739.764845,6547255.965405,9,"Grass",35,35,0.0536566860973835,0.095267653465271,0.338686347007751,0.233584210276604,0.10668159276247
91781361,608739.764845,6547255.965405,9,"Grass",35,35,0.0365194194018841,0.0844893380999565,0.349851965904236,0.198159903287888,0.0586201623082161
91781361,608739.764845,6547255.965405,9,"Grass",35,35,0.0356555767357349,0.0780142843723297,0.324791938066483,0.188060745596886,0.0621184334158897
91781361,608739.764845,6547255.965405,9,"Grass",35,35,0.03602284938097,0.0777946189045906,0.323402881622314,0.194348812103271,0.0645896792411804
91781361,608739.764845,6547255.965405,9,"Grass",35,35,0.0394253432750702,0.0829625576734543,0.35055935382843,0.216294229030609,0.0706710070371628
91781361,608739.764845,6547255.965405,9,"Grass",35,35,0.0347408801317215,0.0837310925126076,0.360581427812576,0.206128910183907,0.0603265278041363
91781361,608739.764845,6547255.965405,9,"Grass",35,35,0.0355393253266811,0.0841785222291946,0.356571912765503,0.205641835927963,0.0604479685425758
