"X","ID","type","WP..RTK.GPS.","latitude","longitude","Atltitude..m.","date..GPS.","time..GPS.","Environ","Sp01","Sp02","Sp03","Sp04","Sp04_la","akeroy.blue","akeroy.green","akeroy.nir.","akeroy.red.","akeroy.red.edge","IDpoint",".id","blue","green","nir","rededge","red","V1"
1,1,"RTK",20,59.05292888,10.88738281,-0.236,"27/08/2019","13:51:57","below water","no veg","sand","sand","sand","sand",0.0507574379444122,0.0669926777482033,0.0923967733979225,0.0613644495606422,0.0835977122187614,1,1,0.0584811381995678,0.0708004012703896,0.0845243781805038,0.0822949036955833,0.0706069767475128,NA
2,2,"RTK",NA,59.05292795,10.88731641,-0.25,"27/08/2019","13:52:13","below water","no veg","sand","sand","sand","sand",0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0696540698409081,0.0725924521684647,2,2,0.0598040781915188,0.0682308077812195,0.0653112232685089,0.0703320130705833,0.0655542314052582,NA
2,2,"RTK",NA,59.05292795,10.88731641,-0.25,"27/08/2019","13:52:13","below water","no veg","sand","sand","sand","sand",0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0696540698409081,0.0725924521684647,2,2,0.0600564330816269,0.0673283264040947,0.0662882104516029,0.0668177604675293,0.0651228800415993,NA
2,2,"RTK",NA,59.05292795,10.88731641,-0.25,"27/08/2019","13:52:13","below water","no veg","sand","sand","sand","sand",0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0696540698409081,0.0725924521684647,2,2,0.0609362907707691,0.0696104243397713,0.0678956434130669,0.0711011290550232,0.0677687078714371,NA
2,2,"RTK",NA,59.05292795,10.88731641,-0.25,"27/08/2019","13:52:13","below water","no veg","sand","sand","sand","sand",0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0696540698409081,0.0725924521684647,2,2,0.0577055662870407,0.0660142973065376,0.0665109306573868,0.0671307146549225,0.065500907599926,NA
2,2,"RTK",NA,59.05292795,10.88731641,-0.25,"27/08/2019","13:52:13","below water","no veg","sand","sand","sand","sand",0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0696540698409081,0.0725924521684647,2,2,0.0603890456259251,0.0679500177502632,0.0675933361053467,0.0690079554915428,0.0659326016902924,NA
2,2,"RTK",NA,59.05292795,10.88731641,-0.25,"27/08/2019","13:52:13","below water","no veg","sand","sand","sand","sand",0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0696540698409081,0.0725924521684647,2,2,0.0617754869163036,0.0687384754419327,0.0685351192951202,0.0692200139164925,0.0664895921945572,NA
2,2,"RTK",NA,59.05292795,10.88731641,-0.25,"27/08/2019","13:52:13","below water","no veg","sand","sand","sand","sand",0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0696540698409081,0.0725924521684647,2,2,0.0621567107737064,0.0709612369537354,0.0697056204080582,0.072176106274128,0.0687975883483887,NA
2,2,"RTK",NA,59.05292795,10.88731641,-0.25,"27/08/2019","13:52:13","below water","no veg","sand","sand","sand","sand",0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0696540698409081,0.0725924521684647,2,2,0.0624605305492878,0.0740122869610786,0.0702610835433006,0.0725697875022888,0.0718669146299362,NA
2,2,"RTK",NA,59.05292795,10.88731641,-0.25,"27/08/2019","13:52:13","below water","no veg","sand","sand","sand","sand",0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0696540698409081,0.0725924521684647,2,2,0.0576085522770882,0.0664612501859665,0.06837048381567,0.068645291030407,0.0648997873067856,NA
2,2,"RTK",NA,59.05292795,10.88731641,-0.25,"27/08/2019","13:52:13","below water","no veg","sand","sand","sand","sand",0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0696540698409081,0.0725924521684647,2,2,0.0609765946865082,0.0677423104643822,0.0683403387665749,0.0700975582003593,0.0669934153556824,NA
2,2,"RTK",NA,59.05292795,10.88731641,-0.25,"27/08/2019","13:52:13","below water","no veg","sand","sand","sand","sand",0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0696540698409081,0.0725924521684647,2,2,0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0725924521684647,0.0696540698409081,NA
2,2,"RTK",NA,59.05292795,10.88731641,-0.25,"27/08/2019","13:52:13","below water","no veg","sand","sand","sand","sand",0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0696540698409081,0.0725924521684647,2,2,0.0636551529169083,0.072361022233963,0.0718751475214958,0.0721946805715561,0.0716903135180473,NA
2,2,"RTK",NA,59.05292795,10.88731641,-0.25,"27/08/2019","13:52:13","below water","no veg","sand","sand","sand","sand",0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0696540698409081,0.0725924521684647,2,2,0.0629698261618614,0.0738323703408241,0.0734274610877037,0.0726247206330299,0.0714492201805115,NA
2,2,"RTK",NA,59.05292795,10.88731641,-0.25,"27/08/2019","13:52:13","below water","no veg","sand","sand","sand","sand",0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0696540698409081,0.0725924521684647,2,2,0.0610946975648403,0.0687186717987061,0.0693032369017601,0.0698304325342178,0.06830745190382,NA
2,2,"RTK",NA,59.05292795,10.88731641,-0.25,"27/08/2019","13:52:13","below water","no veg","sand","sand","sand","sand",0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0696540698409081,0.0725924521684647,2,2,0.0635369271039963,0.0715989097952843,0.0723980963230133,0.0708139017224312,0.0715159550309181,NA
2,2,"RTK",NA,59.05292795,10.88731641,-0.25,"27/08/2019","13:52:13","below water","no veg","sand","sand","sand","sand",0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0696540698409081,0.0725924521684647,2,2,0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0703247115015984,0.0717901065945625,NA
2,2,"RTK",NA,59.05292795,10.88731641,-0.25,"27/08/2019","13:52:13","below water","no veg","sand","sand","sand","sand",0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0696540698409081,0.0725924521684647,2,2,0.0618300102651119,0.0704612731933594,0.0733894035220146,0.0705534145236015,0.0704168304800987,NA
3,3,"RTK",NA,59.05292969,10.88724877,-0.197,"27/08/2019","13:52:31","below water","no veg","sand","sand","sand","sand",0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0596589371562004,0.0652564167976379,3,3,0.0524012558162212,0.0609814710915089,0.0695984363555908,0.0636242255568504,0.0593019314110279,NA
3,3,"RTK",NA,59.05292969,10.88724877,-0.197,"27/08/2019","13:52:31","below water","no veg","sand","sand","sand","sand",0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0596589371562004,0.0652564167976379,3,3,0.0477104634046555,0.057673241943121,0.0720068216323853,0.063751794397831,0.0551065430045128,NA
3,3,"RTK",NA,59.05292969,10.88724877,-0.197,"27/08/2019","13:52:31","below water","no veg","sand","sand","sand","sand",0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0596589371562004,0.0652564167976379,3,3,0.0442783683538437,0.0532047189772129,0.0697493702173233,0.0651699975132942,0.0516501627862453,NA
3,3,"RTK",NA,59.05292969,10.88724877,-0.197,"27/08/2019","13:52:31","below water","no veg","sand","sand","sand","sand",0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0596589371562004,0.0652564167976379,3,3,0.0524395331740379,0.0589564666152,0.0691715404391289,0.0661575496196747,0.059838842600584,NA
3,3,"RTK",NA,59.05292969,10.88724877,-0.197,"27/08/2019","13:52:31","below water","no veg","sand","sand","sand","sand",0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0596589371562004,0.0652564167976379,3,3,0.0526117272675037,0.0599455609917641,0.0696138218045235,0.064375214278698,0.0595212318003178,NA
3,3,"RTK",NA,59.05292969,10.88724877,-0.197,"27/08/2019","13:52:31","below water","no veg","sand","sand","sand","sand",0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0596589371562004,0.0652564167976379,3,3,0.0490002334117889,0.0587271675467491,0.0699669197201729,0.0645587518811226,0.0569349192082882,NA
3,3,"RTK",NA,59.05292969,10.88724877,-0.197,"27/08/2019","13:52:31","below water","no veg","sand","sand","sand","sand",0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0596589371562004,0.0652564167976379,3,3,0.0469970144331455,0.0565152764320374,0.0715000852942467,0.0629521459341049,0.0529433637857437,NA
3,3,"RTK",NA,59.05292969,10.88724877,-0.197,"27/08/2019","13:52:31","below water","no veg","sand","sand","sand","sand",0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0596589371562004,0.0652564167976379,3,3,0.0531171783804893,0.0592815540730953,0.0710231438279152,0.0629071518778801,0.0601598434150219,NA
3,3,"RTK",NA,59.05292969,10.88724877,-0.197,"27/08/2019","13:52:31","below water","no veg","sand","sand","sand","sand",0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0596589371562004,0.0652564167976379,3,3,0.0526452846825123,0.0603608153760433,0.0700838714838028,0.0651660487055779,0.0605426989495754,NA
3,3,"RTK",NA,59.05292969,10.88724877,-0.197,"27/08/2019","13:52:31","below water","no veg","sand","sand","sand","sand",0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0596589371562004,0.0652564167976379,3,3,0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0652564167976379,0.0596589371562004,NA
3,3,"RTK",NA,59.05292969,10.88724877,-0.197,"27/08/2019","13:52:31","below water","no veg","sand","sand","sand","sand",0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0596589371562004,0.0652564167976379,3,3,0.0502906925976276,0.0578821301460266,0.0713886767625809,0.0631736144423485,0.0570761784911156,NA
3,3,"RTK",NA,59.05292969,10.88724877,-0.197,"27/08/2019","13:52:31","below water","no veg","sand","sand","sand","sand",0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0596589371562004,0.0652564167976379,3,3,0.0534350648522377,0.0609828270971775,0.0716996863484383,0.0643366873264313,0.0602416507899761,NA
3,3,"RTK",NA,59.05292969,10.88724877,-0.197,"27/08/2019","13:52:31","below water","no veg","sand","sand","sand","sand",0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0596589371562004,0.0652564167976379,3,3,0.0540508329868317,0.0603498443961143,0.0735656023025513,0.0671686977148056,0.0615379065275192,NA
3,3,"RTK",NA,59.05292969,10.88724877,-0.197,"27/08/2019","13:52:31","below water","no veg","sand","sand","sand","sand",0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0596589371562004,0.0652564167976379,3,3,0.052908644080162,0.0600596964359283,0.0711669921875,0.0650878176093102,0.0608739145100117,NA
3,3,"RTK",NA,59.05292969,10.88724877,-0.197,"27/08/2019","13:52:31","below water","no veg","sand","sand","sand","sand",0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0596589371562004,0.0652564167976379,3,3,0.0534196794033051,0.0592755153775215,0.0725217834115028,0.0658148974180222,0.0600324310362339,NA
3,3,"RTK",NA,59.05292969,10.88724877,-0.197,"27/08/2019","13:52:31","below water","no veg","sand","sand","sand","sand",0.0506811365485191,0.0595763064920902,0.0690505802631378,0.0596589371562004,0.0652564167976379,3,3,0.0545581392943859,0.0574207603931427,0.0726035013794899,0.0629841834306717,0.059273861348629,NA
4,4,"RTK",NA,59.0529779,10.88723758,-0.403,"27/08/2019","13:53:05","below water","no veg","sand","sand","sand","sand",0.0475444309413433,0.0644716769456863,0.0446089170873165,0.0631341487169266,0.0577566474676132,4,4,0.0463377833366394,0.0661378055810928,0.0445997454226017,0.0589798279106617,0.0628053024411201,NA
4,4,"RTK",NA,59.0529779,10.88723758,-0.403,"27/08/2019","13:53:05","below water","no veg","sand","sand","sand","sand",0.0475444309413433,0.0644716769456863,0.0446089170873165,0.0631341487169266,0.0577566474676132,4,4,0.047023955732584,0.066793255507946,0.0447405800223351,0.0593768060207367,0.0648347735404968,NA
4,4,"RTK",NA,59.0529779,10.88723758,-0.403,"27/08/2019","13:53:05","below water","no veg","sand","sand","sand","sand",0.0475444309413433,0.0644716769456863,0.0446089170873165,0.0631341487169266,0.0577566474676132,4,4,0.0473579280078411,0.0642400830984116,0.0436605140566826,0.0600811019539833,0.0647763013839722,NA
4,4,"RTK",NA,59.0529779,10.88723758,-0.403,"27/08/2019","13:53:05","below water","no veg","sand","sand","sand","sand",0.0475444309413433,0.0644716769456863,0.0446089170873165,0.0631341487169266,0.0577566474676132,4,4,0.0477185510098934,0.0658458545804024,0.0446141995489597,0.0581997968256474,0.0643647834658623,NA
4,4,"RTK",NA,59.0529779,10.88723758,-0.403,"27/08/2019","13:53:05","below water","no veg","sand","sand","sand","sand",0.0475444309413433,0.0644716769456863,0.0446089170873165,0.0631341487169266,0.0577566474676132,4,4,0.0480877123773098,0.0670279264450073,0.04447141289711,0.0586468428373337,0.0636644139885902,NA
4,4,"RTK",NA,59.0529779,10.88723758,-0.403,"27/08/2019","13:53:05","below water","no veg","sand","sand","sand","sand",0.0475444309413433,0.0644716769456863,0.0446089170873165,0.0631341487169266,0.0577566474676132,4,4,0.0481872633099556,0.0649396255612373,0.0438865348696709,0.0588910840451717,0.0636427253484726,NA
4,4,"RTK",NA,59.0529779,10.88723758,-0.403,"27/08/2019","13:53:05","below water","no veg","sand","sand","sand","sand",0.0475444309413433,0.0644716769456863,0.0446089170873165,0.0631341487169266,0.0577566474676132,4,4,0.0470015965402126,0.0636517927050591,0.044470127671957,0.0585056394338608,0.0629639774560928,NA
4,4,"RTK",NA,59.0529779,10.88723758,-0.403,"27/08/2019","13:53:05","below water","no veg","sand","sand","sand","sand",0.0475444309413433,0.0644716769456863,0.0446089170873165,0.0631341487169266,0.0577566474676132,4,4,0.0474431924521923,0.0645527467131615,0.0458508655428886,0.0587036497890949,0.0623575933277607,NA
4,4,"RTK",NA,59.0529779,10.88723758,-0.403,"27/08/2019","13:53:05","below water","no veg","sand","sand","sand","sand",0.0475444309413433,0.0644716769456863,0.0446089170873165,0.0631341487169266,0.0577566474676132,4,4,0.0465024150907993,0.0646710842847824,0.0451743453741074,0.0586976297199726,0.0615150518715382,NA
4,4,"RTK",NA,59.0529779,10.88723758,-0.403,"27/08/2019","13:53:05","below water","no veg","sand","sand","sand","sand",0.0475444309413433,0.0644716769456863,0.0446089170873165,0.0631341487169266,0.0577566474676132,4,4,0.0475444309413433,0.0644716769456863,0.0446089170873165,0.0577566474676132,0.0631341487169266,NA
4,4,"RTK",NA,59.0529779,10.88723758,-0.403,"27/08/2019","13:53:05","below water","no veg","sand","sand","sand","sand",0.0475444309413433,0.0644716769456863,0.0446089170873165,0.0631341487169266,0.0577566474676132,4,4,0.0475242510437965,0.0641278028488159,0.0440612882375717,0.059901338070631,0.0637106150388718,NA
4,4,"RTK",NA,59.0529779,10.88723758,-0.403,"27/08/2019","13:53:05","below water","no veg","sand","sand","sand","sand",0.0475444309413433,0.0644716769456863,0.0446089170873165,0.0631341487169266,0.0577566474676132,4,4,0.0470276772975922,0.0641189962625504,0.0443523786962032,0.0607522539794445,0.0629253387451172,NA
4,4,"RTK",NA,59.0529779,10.88723758,-0.403,"27/08/2019","13:53:05","below water","no veg","sand","sand","sand","sand",0.0475444309413433,0.0644716769456863,0.0446089170873165,0.0631341487169266,0.0577566474676132,4,4,0.0466555170714855,0.0613923668861389,0.0455595925450325,0.055893249809742,0.0612048730254173,NA
4,4,"RTK",NA,59.0529779,10.88723758,-0.403,"27/08/2019","13:53:05","below water","no veg","sand","sand","sand","sand",0.0475444309413433,0.0644716769456863,0.0446089170873165,0.0631341487169266,0.0577566474676132,4,4,0.0470121167600155,0.060997262597084,0.0447037443518639,0.0555618107318878,0.0604213289916515,NA
4,4,"RTK",NA,59.0529779,10.88723758,-0.403,"27/08/2019","13:53:05","below water","no veg","sand","sand","sand","sand",0.0475444309413433,0.0644716769456863,0.0446089170873165,0.0631341487169266,0.0577566474676132,4,4,0.046768993139267,0.0623216107487679,0.0438284836709499,0.0582196973264217,0.0617660991847515,NA
5,5,"RTK",NA,59.05292729,10.88731788,-0.259,"27/08/2019","13:54:26","below water","no veg","sand","sand","sand","sand",0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0717901065945625,0.0703247115015984,5,5,0.0617754869163036,0.0687384754419327,0.0685351192951202,0.0692200139164925,0.0664895921945572,NA
5,5,"RTK",NA,59.05292729,10.88731788,-0.259,"27/08/2019","13:54:26","below water","no veg","sand","sand","sand","sand",0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0717901065945625,0.0703247115015984,5,5,0.0621567107737064,0.0709612369537354,0.0697056204080582,0.072176106274128,0.0687975883483887,NA
5,5,"RTK",NA,59.05292729,10.88731788,-0.259,"27/08/2019","13:54:26","below water","no veg","sand","sand","sand","sand",0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0717901065945625,0.0703247115015984,5,5,0.0624605305492878,0.0740122869610786,0.0702610835433006,0.0725697875022888,0.0718669146299362,NA
5,5,"RTK",NA,59.05292729,10.88731788,-0.259,"27/08/2019","13:54:26","below water","no veg","sand","sand","sand","sand",0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0717901065945625,0.0703247115015984,5,5,0.0609765946865082,0.0677423104643822,0.0683403387665749,0.0700975582003593,0.0669934153556824,NA
5,5,"RTK",NA,59.05292729,10.88731788,-0.259,"27/08/2019","13:54:26","below water","no veg","sand","sand","sand","sand",0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0717901065945625,0.0703247115015984,5,5,0.0638870075345039,0.0695051103830338,0.0704287216067314,0.0725924521684647,0.0696540698409081,NA
5,5,"RTK",NA,59.05292729,10.88731788,-0.259,"27/08/2019","13:54:26","below water","no veg","sand","sand","sand","sand",0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0717901065945625,0.0703247115015984,5,5,0.0636551529169083,0.072361022233963,0.0718751475214958,0.0721946805715561,0.0716903135180473,NA
5,5,"RTK",NA,59.05292729,10.88731788,-0.259,"27/08/2019","13:54:26","below water","no veg","sand","sand","sand","sand",0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0717901065945625,0.0703247115015984,5,5,0.0629698261618614,0.0738323703408241,0.0734274610877037,0.0726247206330299,0.0714492201805115,NA
5,5,"RTK",NA,59.05292729,10.88731788,-0.259,"27/08/2019","13:54:26","below water","no veg","sand","sand","sand","sand",0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0717901065945625,0.0703247115015984,5,5,0.0616815648972988,0.0725280344486237,0.0722813382744789,0.0736026465892792,0.0703081265091896,NA
5,5,"RTK",NA,59.05292729,10.88731788,-0.259,"27/08/2019","13:54:26","below water","no veg","sand","sand","sand","sand",0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0717901065945625,0.0703247115015984,5,5,0.0610946975648403,0.0687186717987061,0.0693032369017601,0.0698304325342178,0.06830745190382,NA
5,5,"RTK",NA,59.05292729,10.88731788,-0.259,"27/08/2019","13:54:26","below water","no veg","sand","sand","sand","sand",0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0717901065945625,0.0703247115015984,5,5,0.0635369271039963,0.0715989097952843,0.0723980963230133,0.0708139017224312,0.0715159550309181,NA
5,5,"RTK",NA,59.05292729,10.88731788,-0.259,"27/08/2019","13:54:26","below water","no veg","sand","sand","sand","sand",0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0717901065945625,0.0703247115015984,5,5,0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0703247115015984,0.0717901065945625,NA
5,5,"RTK",NA,59.05292729,10.88731788,-0.259,"27/08/2019","13:54:26","below water","no veg","sand","sand","sand","sand",0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0717901065945625,0.0703247115015984,5,5,0.0640616714954376,0.0727445408701897,0.0736910998821259,0.0708653926849365,0.0705701932311058,NA
5,5,"RTK",NA,59.05292729,10.88731788,-0.259,"27/08/2019","13:54:26","below water","no veg","sand","sand","sand","sand",0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0717901065945625,0.0703247115015984,5,5,0.063518650829792,0.0722930654883385,0.0735440254211426,0.0740323513746262,0.0710241496562958,NA
5,5,"RTK",NA,59.05292729,10.88731788,-0.259,"27/08/2019","13:54:26","below water","no veg","sand","sand","sand","sand",0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0717901065945625,0.0703247115015984,5,5,0.0618300102651119,0.0704612731933594,0.0733894035220146,0.0705534145236015,0.0704168304800987,NA
5,5,"RTK",NA,59.05292729,10.88731788,-0.259,"27/08/2019","13:54:26","below water","no veg","sand","sand","sand","sand",0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0717901065945625,0.0703247115015984,5,5,0.0629719570279121,0.0732938125729561,0.0734640210866928,0.0722386315464973,0.0704978033900261,NA
5,5,"RTK",NA,59.05292729,10.88731788,-0.259,"27/08/2019","13:54:26","below water","no veg","sand","sand","sand","sand",0.0635636150836945,0.0727446749806404,0.0739978402853012,0.0717901065945625,0.0703247115015984,5,5,0.0632499307394028,0.072052501142025,0.0732226818799973,0.0725536495447159,0.0704076439142227,NA
6,6,"RTK",NA,59.05297076,10.88733374,-0.44,"27/08/2019","13:55:19","below water","no veg","sand","sand","sand","sand",0.0460262298583984,0.0643139258027077,0.0393380485475063,0.059088122099638,0.0544850304722786,6,6,0.0434251353144646,0.0624419488012791,0.0420266315340996,0.0543571561574936,0.0575310811400414,NA
6,6,"RTK",NA,59.05297076,10.88733374,-0.44,"27/08/2019","13:55:19","below water","no veg","sand","sand","sand","sand",0.0460262298583984,0.0643139258027077,0.0393380485475063,0.059088122099638,0.0544850304722786,6,6,0.0434266813099384,0.0624439418315887,0.0412138216197491,0.0545593984425068,0.0569868162274361,NA
6,6,"RTK",NA,59.05297076,10.88733374,-0.44,"27/08/2019","13:55:19","below water","no veg","sand","sand","sand","sand",0.0460262298583984,0.0643139258027077,0.0393380485475063,0.059088122099638,0.0544850304722786,6,6,0.0447056777775288,0.0636559948325157,0.0412515588104725,0.0539747327566147,0.0597511529922485,NA
6,6,"RTK",NA,59.05297076,10.88733374,-0.44,"27/08/2019","13:55:19","below water","no veg","sand","sand","sand","sand",0.0460262298583984,0.0643139258027077,0.0393380485475063,0.059088122099638,0.0544850304722786,6,6,0.0459268353879452,0.0632302910089493,0.0415913909673691,0.0544050335884094,0.0586446039378643,NA
6,6,"RTK",NA,59.05297076,10.88733374,-0.44,"27/08/2019","13:55:19","below water","no veg","sand","sand","sand","sand",0.0460262298583984,0.0643139258027077,0.0393380485475063,0.059088122099638,0.0544850304722786,6,6,0.0451610088348389,0.0640109106898308,0.0407956428825855,0.0534769222140312,0.0582374334335327,NA
6,6,"RTK",NA,59.05297076,10.88733374,-0.44,"27/08/2019","13:55:19","below water","no veg","sand","sand","sand","sand",0.0460262298583984,0.0643139258027077,0.0393380485475063,0.059088122099638,0.0544850304722786,6,6,0.0443119406700134,0.064398281276226,0.040301539003849,0.0552415326237679,0.0584415420889854,NA
6,6,"RTK",NA,59.05297076,10.88733374,-0.44,"27/08/2019","13:55:19","below water","no veg","sand","sand","sand","sand",0.0460262298583984,0.0643139258027077,0.0393380485475063,0.059088122099638,0.0544850304722786,6,6,0.0453672707080841,0.0641785487532616,0.0418177656829357,0.0543268024921417,0.0588349625468254,NA
6,6,"RTK",NA,59.05297076,10.88733374,-0.44,"27/08/2019","13:55:19","below water","no veg","sand","sand","sand","sand",0.0460262298583984,0.0643139258027077,0.0393380485475063,0.059088122099638,0.0544850304722786,6,6,0.0461931824684143,0.0634871795773506,0.0412166975438595,0.0544018596410751,0.0586720407009125,NA
